ID,Loan Amount,Funded Amount,Funded Amount Investor,Term,Batch Enrolled,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Payment Plan,Loan Title,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Accounts Delinquent,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
63428833,34500,22761,10389.48889,58,BAT1104812,11.55667181,E,B2,MORTGAGE,59388.58073,Source Verified,n,Credit Cards,15.32728523,0,0,11,0,17918,61.52218689,13,w,2501.286296,0.025857649,1.249112605,1.393454494,0,INDIVIDUAL,119,0,27,371332,35102,0
21613984,6932,10232,26976.32516,59,BAT5714674,10.22145259,B,A5,MORTGAGE,83412.26298,Source Verified,n,Debt consolidation,24.600689,1,0,12,0,10956,90.39186036,16,w,4371.8404,0.076644224,5.459416017,0.221012426,0,INDIVIDUAL,106,0,26,205621,16613,0
7610082,27105,13372,11049.46448,58,BAT4808022,13.28335143,E,B3,RENT,38869.85357,Source Verified,n,Debt consolidation,19.48944445,0,0,9,0,4838,60.34515337,18,f,265.5269177,0.048139995,1.523816355,0.592089806,0,INDIVIDUAL,17,0,26,524212,28454,0
58097897,16588,26241,10085.84604,59,BAT4808022,11.99477817,B,F2,RENT,123639.2773,Source Verified,n,Debt consolidation,26.64558162,0,0,13,0,17617,45.6471315,26,f,128.4280267,0.04748897,8.269624748,0.213190083,0,INDIVIDUAL,36,0,22,79470,21508,0
2864761,4911,5270,9810.738085,59,BAT3873588,5.640488647,D,B5,RENT,62497.83049,Not Verified,n,Debt consolidation,17.50722392,1,0,12,0,5922,8.638040512,23,w,1320.381977,0.030280728,3.891143761,0.884062102,0,INDIVIDUAL,156,0,11,319884,27246,0
16437877,10997,7637,13290.56956,58,BAT3193689,14.64941059,D,D2,OWN,65773.90572,Verified,n,Debt consolidation,22.36930065,0,0,27,0,34647,41.41673527,15,w,771.6890647,0.005471137,0.754280453,1.056631684,0,INDIVIDUAL,22,0,26,97114,40565,0
17290740,14590,20447,5216.894616,58,BAT2833642,7.024061782,C,C1,RENT,92233.82044,Source Verified,n,Credit card refinancing,26.09190619,0,0,12,1,3931,64.23604264,25,f,2041.699226,0.025368453,4.899985621,0.930863051,0,INDIVIDUAL,9,0,44,242687,46902,0
11025060,12164,3307,11435.76135,59,BAT5714674,11.93430479,C,A5,RENT,140167.7504,Verified,n,Credit card refinancing,9.553778696,0,1,10,0,5861,34.43130165,8,f,893.1792247,0.032001287,1.866528868,1.006625206,0,INDIVIDUAL,130,0,29,140674,6402,0
14520277,30477,24645,13470.86981,59,BAT2428731,13.88803055,F,A2,MORTGAGE,44791.36836,Source Verified,n,Credit card refinancing,28.83185581,0,0,9,0,8958,49.88964393,19,w,1067.821486,0.069181845,2.325300123,0.313786539,0,INDIVIDUAL,64,0,16,179670,72322,0
14224078,15083,33963,11767.01018,59,BAT2575549,7.215481114,E,C2,MORTGAGE,163851.2606,Verified,n,Debt consolidation,36.32120885,0,0,10,0,10152,54.48039189,30,w,2249.7559,0.04483897,2.759833943,1.086192529,0,INDIVIDUAL,74,0,41,20330,30337,0
40076810,5473,11665,34312.2271,59,BAT2803411,12.92867827,B,B5,MORTGAGE,44179.34169,Source Verified,n,Credit card refinancing,27.31811806,0,0,13,0,1462,41.626692,32,f,1321.596744,0.019502055,2.541120835,0.966162356,0,INDIVIDUAL,126,0,14,118379,36962,0
2788342,19155,22260,21630.69685,59,BAT2558388,12.23959932,D,C2,MORTGAGE,57403.16411,Not Verified,n,Medical expenses,6.17962482,0,0,11,0,3278,83.52191394,14,f,843.9685511,0.032388916,2.328316968,1.504225988,0,INDIVIDUAL,43,0,47,238518,4071,0
2236605,15511,8886,14174.47979,59,BAT224923,20.58933069,D,E4,OWN,60662.89127,Verified,n,Debt consolidation,14.82089663,0,0,20,0,2238,79.19561488,37,w,3404.834226,0.002599255,6.688501498,1.139626208,0,INDIVIDUAL,72,0,54,405071,38476,0
61970231,16571,23658,10855.96466,59,BAT3873588,9.313523728,C,A2,MORTGAGE,89317.83877,Source Verified,n,Debt consolidation,29.5141093,0,0,12,1,2058,46.2450085,22,f,92.93078312,0.028948339,6.393374564,0.566086855,0,INDIVIDUAL,110,0,43,90380,18686,0
3473470,31247,27915,16548.92767,59,BAT4694572,14.45055173,C,B5,OWN,100195.0723,Source Verified,n,Debt consolidation,23.72835959,0,0,13,0,10130,24.38183949,15,w,279.8913344,0.044662458,0.081262976,0.516211946,0,INDIVIDUAL,8,0,25,400021,32874,0
29134239,18442,7168,10839.38031,58,BAT2575549,5.51594959,E,E5,MORTGAGE,69677.5917,Source Verified,n,Credit card refinancing,21.82516895,0,0,30,0,2424,43.85367613,28,f,320.9073426,0.015867791,3.129813492,0.139009799,0,INDIVIDUAL,101,0,61,118510,19230,0
16014358,31877,29936,15323.43022,58,BAT5629144,9.48235534,B,A2,RENT,109091.1803,Verified,n,Credit card refinancing,17.50551224,0,0,12,0,6217,50.57453601,13,w,1212.998131,0.064497383,2.9467562,0.703366463,0,INDIVIDUAL,138,0,10,202420,25335,0
12548809,9568,10303,23392.08783,58,BAT1766061,16.3515771,D,F1,MORTGAGE,59432.19567,Not Verified,n,Debt consolidation,20.09928398,1,0,13,0,5543,19.1686243,28,w,1345.497199,0.033821115,1.231346092,0.606711483,0,INDIVIDUAL,64,0,43,16369,16332,0
65177981,13832,11990,27491.42966,59,BAT2575549,11.07628562,E,C2,MORTGAGE,75067.98557,Verified,n,Debt consolidation,9.477628953,0,0,8,0,1652,58.50040909,11,f,8201.179688,0.060480971,10.40774915,1.115837122,0,INDIVIDUAL,59,0,45,79122,44577,0
10526966,14021,31202,9990.380948,59,BAT5629144,8.740501874,B,B2,MORTGAGE,61996.34967,Verified,n,Debt consolidation,21.98545631,0,0,13,0,2877,85.64662638,14,w,3471.49465,0.052259133,3.062121451,0.196331315,0,INDIVIDUAL,97,0,23,11140,8086,0
4359149,17583,31569,8380.16844,58,BAT5924421,8.999371776,B,D1,MORTGAGE,187490.5161,Verified,n,Credit card refinancing,30.91437173,0,0,14,0,67,31.03566524,10,w,280.3176992,0.0625046,5.435380397,0.645875617,0,INDIVIDUAL,37,0,41,71887,4141,0
59906417,10050,16263,10252.14189,59,BAT2333412,9.662545713,E,A1,MORTGAGE,89590.96812,Source Verified,n,Home improvement,12.6110819,0,0,18,0,12938,81.39056865,19,f,146.3776016,0.004378677,3.983103104,1.254576291,0,INDIVIDUAL,91,0,38,38411,19235,0
24865053,19103,18784,8485.781331,58,BAT2803411,15.62445437,C,A1,MORTGAGE,237117.7525,Source Verified,n,Debt consolidation,34.214566,0,1,31,2,25973,44.26774813,12,f,4769.094152,0.035505871,1.924224768,0.950988977,0,INDIVIDUAL,67,0,3,90636,8876,0
4889688,12288,9775,21631.48475,59,BAT4808022,11.49312901,G,D1,MORTGAGE,72085.03414,Source Verified,n,Other,22.23452723,0,1,31,0,7405,40.82076061,19,w,1144.469476,0.025662173,4.304649681,1.063296897,0,INDIVIDUAL,71,0,23,60028,21192,0
9817678,19335,25839,14923.47527,59,BAT1184694,13.32459385,A,A2,MORTGAGE,113516.155,Source Verified,n,Debt consolidation,29.11603798,0,0,8,0,18773,31.05291416,13,w,1333.145211,0.02323501,4.691135699,0.714863093,0,INDIVIDUAL,71,0,14,477315,14152,0
7149491,17107,22084,18550.0849,59,BAT2558388,17.59122458,C,A3,MORTGAGE,81922.94431,Not Verified,n,Debt consolidation,18.47250335,0,1,20,0,5350,74.09629321,19,f,4969.435713,0.057576594,3.226046198,0.999892342,0,INDIVIDUAL,0,0,29,173984,9176,0
18745749,17300,18253,10246.2496,59,BAT1586599,11.29934367,B,D1,MORTGAGE,56327.15638,Verified,n,Credit card refinancing,17.19162781,0,0,10,0,6626,42.24723288,22,f,1875.08783,0.095865225,2.866434061,0.371200228,0,INDIVIDUAL,17,0,35,69420,43608,0
9653112,16714,5087,11558.51267,59,BAT2803411,10.821663,C,B4,MORTGAGE,84852.13311,Source Verified,n,Credit card refinancing,16.71456796,0,2,13,0,3551,77.69049621,25,w,768.5192643,0.107395245,4.46274898,0.353845177,0,INDIVIDUAL,147,0,32,292074,34615,0
34678923,5625,9795,10270.27682,59,BAT2333412,21.20271454,A,B5,OWN,37922.49747,Source Verified,n,Debt consolidation,15.18770803,0,0,11,0,1787,50.24784581,26,f,527.4364154,0.02841294,7.837200127,0.122486638,0,INDIVIDUAL,83,0,34,458684,12159,0
40050000,16835,13110,7196.357287,59,BAT1766061,13.00316087,D,E2,RENT,104112.7701,Not Verified,n,Debt consolidation,24.74721911,0,0,7,0,4924,89.52193772,15,w,8020.278068,0.022276338,6.070656509,0.655194424,0,INDIVIDUAL,159,0,27,122907,15927,0
30669778,8539,5308,21717.85996,36,BAT2575549,18.04222016,C,B3,RENT,217495.6013,Not Verified,n,Debt consolidation,17.25651245,0,1,9,0,7295,67.18842194,15,f,1190.124482,0.012716991,1.687812763,0.484701423,0,INDIVIDUAL,33,0,29,271792,5391,0
32845952,21254,22693,8373.731375,59,BAT5849876,16.94363787,B,B3,MORTGAGE,88414.98017,Source Verified,n,Other,28.01778525,0,0,11,0,7968,56.20305087,32,w,12444.04384,0.064781729,5.71374823,1.091957057,0,INDIVIDUAL,65,0,22,275677,15877,0
30334616,17368,12979,14697.65234,59,BAT3865626,5.764559121,A,C3,RENT,90388.8588,Verified,n,Debt consolidation,31.21088057,0,0,12,0,3716,66.02647326,9,f,2363.433393,0.051464877,4.843706154,1.253485017,0,INDIVIDUAL,21,0,11,185676,43133,0
7119229,15592,6277,17440.28293,58,BAT2558388,21.42424529,C,F2,MORTGAGE,84868.35323,Not Verified,n,Debt consolidation,26.68523666,0,0,14,0,970,15.78769857,18,f,2599.58567,0.032840276,4.690766501,1.241121644,0,INDIVIDUAL,13,0,16,81648,78549,0
62852099,22599,23314,22503.45188,59,BAT2078974,11.82774448,A,D1,MORTGAGE,116358.6359,Source Verified,n,Debt consolidation,25.32065164,0,0,14,0,12710,99.58253016,29,w,2246.09366,0.010559881,1.912922953,0.45072737,0,INDIVIDUAL,123,0,1,39234,53531,0
3768087,26769,5942,16429.54871,59,BAT2003848,9.087443925,C,E4,MORTGAGE,44716.23656,Verified,n,Credit card refinancing,21.42749363,1,0,20,0,14151,58.24660742,6,f,1746.523989,0.033529629,1.501728773,0.837710737,0,INDIVIDUAL,61,0,370,78722,158957,0
58619925,7961,15271,7515.700396,59,BAT2252229,9.715683005,B,A4,MORTGAGE,54396.93556,Not Verified,n,Debt consolidation,12.71784076,0,0,7,0,8704,33.56784348,17,w,964.2124883,0.110385458,0.036265846,0.017135144,0,INDIVIDUAL,7,0,44,1899,8765,0
63432275,3152,25702,13252.11941,59,BAT2252229,15.18287469,D,C4,MORTGAGE,87157.3832,Source Verified,n,Debt consolidation,30.71139296,0,0,14,0,1335,32.73234391,56,f,5816.59249,0.017026843,1.490519258,0.374347904,0,INDIVIDUAL,40,0,47,58416,12179,0
40606147,31614,10710,8080.548262,58,BAT2558388,11.66804355,C,A3,MORTGAGE,136242.5031,Verified,n,Credit card refinancing,25.05974674,1,0,12,0,11186,54.76205077,20,f,594.335701,0.011268703,4.379846604,0.984859221,0,INDIVIDUAL,12,0,31,424351,48413,0
30690161,30472,8133,25714.67948,58,BAT2522922,17.44658307,B,B1,MORTGAGE,80706.78566,Source Verified,n,DEBT CONSOLIDATION,25.12968492,1,0,26,0,621,48.06077337,23,w,106.4932523,11.44625892,2826.736001,0.471201987,0,INDIVIDUAL,56,0,25,204205,8612,0
19049042,15564,22175,16556.45227,59,BAT4808022,11.07618026,C,C2,MORTGAGE,44710.19228,Source Verified,n,Credit card refinancing,15.73573514,0,0,6,0,12724,11.78235456,14,f,6955.697225,0.049321529,3.932666092,0.312996019,0,INDIVIDUAL,110,0,18,122278,5772,0
34512860,14450,8019,32089.70393,59,BAT5341619,14.25579531,F,A5,RENT,67038.58382,Verified,n,Credit card refinancing,15.75133113,0,0,14,0,4477,49.64596344,18,w,3262.547355,0.001513047,3.641815633,1.079971477,0,INDIVIDUAL,36,0,42,83618,4768,0
13382273,8093,10835,10693.8602,58,BAT1586599,13.18495882,A,B3,OWN,78956.9017,Not Verified,n,Credit card refinancing,38.10463273,1,0,18,0,3390,55.42377137,18,w,664.4024877,0.067225446,2.497972995,0.815473065,0,INDIVIDUAL,152,0,37,22399,2608,0
67766194,2840,32163,23843.51956,59,BAT4271519,12.94378203,C,B5,OWN,59690.37946,Source Verified,n,Credit card refinancing,30.66905847,0,0,25,0,149,60.49931607,17,w,797.4029098,0.058673589,3.376043053,0.213661916,0,INDIVIDUAL,102,0,56,211688,53598,0
7289420,19375,34326,22706.24495,58,BAT2252229,14.10924485,B,C3,MORTGAGE,82108.38469,Not Verified,n,Debt Consolidation,21.00018864,1,0,6,0,226,4.628461437,23,w,11408.42512,0.011319575,6.454364001,0.505619559,0,INDIVIDUAL,154,0,29,241437,27317,0
49375544,17842,8312,5491.450922,59,BAT3726927,10.95447981,B,G3,MORTGAGE,171614.1715,Source Verified,n,Debt consolidation,25.32701425,0,1,25,1,2804,77.95359133,14,w,580.015241,0.089085527,0.673365316,1.251418642,0,INDIVIDUAL,160,0,15,271896,14671,0
11012870,14840,6910,32085.96663,59,BAT5714674,11.81654335,B,C2,MORTGAGE,109591.6809,Not Verified,n,Debt consolidation,16.41326388,2,0,13,0,9604,12.83442434,26,w,8678.587934,0.080081632,3.43041783,0.892509499,0,INDIVIDUAL,108,0,31,265056,6514,0
4536379,16592,32212,8944.45825,59,BAT2136391,6.614117404,D,C1,OWN,149483.4976,Verified,n,Credit card refinancing,17.18638118,0,0,9,0,2432,17.0920889,14,w,1077.856551,0.002042998,2.127253806,1.172301778,0,INDIVIDUAL,47,0,54,256668,19982,0
5375332,27166,10299,11997.35215,59,BAT5924421,8.247160918,C,D5,MORTGAGE,58029.84401,Source Verified,n,Debt consolidation,20.8301817,0,0,15,0,10949,44.93586153,14,w,7096.098992,0.017497342,3.526021448,0.485541719,0,INDIVIDUAL,86,0,1785,72613,21834,0
16440234,29468,18793,6582.633414,59,BAT1184694,8.554398261,F,D5,MORTGAGE,199668.3225,Verified,n,Credit card refinancing,20.7227546,1,0,14,0,13717,34.06712995,32,w,3555.986362,0.043636828,0.088990817,0.850126365,0,INDIVIDUAL,70,0,6,36297,9515,0
45635574,8948,6487,16990.66225,58,BAT2428731,9.390789604,F,F2,OWN,44058.17835,Source Verified,n,Debt consolidation,30.74709616,1,0,12,0,3259,62.17531759,26,f,2385.263899,0.057574483,5.520148675,0.21041918,0,INDIVIDUAL,157,0,7,39768,4875,0
25336448,13770,26362,8198.811843,59,BAT1586599,13.65140828,F,F1,MORTGAGE,115350.0468,Verified,n,Debt consolidation,11.66382988,0,1,12,0,6718,45.61550761,22,f,3536.85257,0.027130633,1.050861674,0.746845595,0,INDIVIDUAL,80,0,24,38203,18451,0
33986472,25846,8209,13147.51609,59,BAT3873588,20.41681911,A,B5,OWN,32999.88922,Source Verified,n,Credit card refinancing,20.1108928,0,0,15,0,21921,14.441278,14,w,2179.852328,0.062047293,5.132457163,0.554300961,0,INDIVIDUAL,58,0,30,4553,17851,0
56036692,27692,6320,10946.47359,58,BAT4136152,14.57122119,D,B5,RENT,56702.36638,Not Verified,n,Debt consolidation,18.4562006,1,1,26,1,8437,57.26419019,8,f,364.8586133,0.033009239,1.209110208,0.666540473,0,INDIVIDUAL,99,0,31,71399,25610,0
8505655,22052,7504,24173.34546,59,BAT2833642,8.18682463,E,A5,MORTGAGE,73162.83422,Not Verified,n,Debt consolidation,28.51427122,0,0,6,0,9434,65.7014378,6,f,168.8692074,0.046849017,3.189396036,0.765653618,0,INDIVIDUAL,122,0,11,289014,5992,0
57650884,27362,10036,8188.797012,59,BAT2803411,13.65206417,B,C1,RENT,217856.0848,Source Verified,n,Credit card refinancing,33.84540946,0,0,24,0,5918,3.226988399,44,f,787.0616981,0.023057766,0.539974127,0.906717925,0,INDIVIDUAL,59,0,48,61093,17876,1
42713601,21214,19792,15812.6823,59,BAT5489674,13.11078244,C,A5,MORTGAGE,274061.6135,Source Verified,n,Debt consolidation,16.79675982,0,0,11,0,30247,43.14222222,28,w,227.0594827,0.02802542,4.730636982,0.273150422,1,INDIVIDUAL,72,0,36,193431,20265,0
4129089,4673,16800,9525.431166,58,BAT2428731,13.11153768,D,E1,OWN,103802.513,Not Verified,n,Credit card refinancing,35.30356058,0,0,23,0,4983,40.96819122,13,f,1790.139637,0.091908899,2.154132458,1.308589081,0,INDIVIDUAL,154,0,42,343120,20122,0
10098366,5918,6798,9463.70482,59,BAT5489674,8.686915056,B,E1,MORTGAGE,104390.2467,Not Verified,n,Credit card refinancing,22.07731051,0,0,9,0,13560,91.32428793,12,w,4025.038143,0.075479826,4.444425144,0.812707673,0,INDIVIDUAL,25,0,7,363184,12847,0
13414291,17469,25501,22301.23911,58,BAT5811547,15.38238562,D,C1,MORTGAGE,193820.3775,Source Verified,n,Credit card refinancing,17.03585471,1,1,19,0,9324,35.76535373,21,f,494.7687414,0.043801567,1.62410412,0.082014698,0,INDIVIDUAL,70,0,50,117473,2179,0
62941477,16723,8601,9069.249514,58,BAT1780517,11.997716,A,B3,OWN,41750.92271,Source Verified,n,Credit card refinancing,31.80477533,0,0,22,0,4149,68.80559817,10,w,7378.515523,0.030024783,2.716641717,0.472203652,0,INDIVIDUAL,29,0,4,186235,7551,0
16692632,29708,4496,21162.63218,59,BAT2252229,11.66058357,A,B2,MORTGAGE,155840.1744,Source Verified,n,Credit card refinancing,28.44981004,0,0,14,0,23774,56.83112755,4,w,4331.938112,0.039902889,3.026394284,0.888863892,0,INDIVIDUAL,102,0,51,18215,21823,0
21495463,16170,5698,7130.50352,59,BAT5341619,15.66582701,C,B2,RENT,34579.24964,Verified,n,Debt consolidation,13.80000905,0,0,31,0,9536,57.40416372,9,f,250.9091438,0.13974202,6.751357666,0.216112295,0,INDIVIDUAL,112,0,31,277250,52238,0
8006112,13615,8404,31987.18039,58,BAT1930365,7.819232946,B,E3,MORTGAGE,70884.09065,Source Verified,n,Credit card refinancing,21.86401172,0,0,12,0,12788,16.38721568,16,w,1369.377016,0.006703242,6.116849403,0.623516816,0,INDIVIDUAL,8,0,38,134051,35887,0
10921345,18954,10946,33182.80095,59,BAT5341619,9.270725364,D,C2,OWN,61387.14126,Verified,n,Debt consolidation,11.58458216,0,0,6,0,1729,34.51902757,19,f,3601.478168,0.011018378,0.697664612,0.30495747,0,INDIVIDUAL,107,0,33,28440,6058,0
8057417,8003,32802,21706.90302,59,BAT2078974,9.106361107,E,B4,RENT,69896.13857,Verified,n,Debt consolidation,3.708710598,0,1,10,0,3785,54.71337973,25,f,1759.676378,0.0057678,0.923969562,1.182420786,0,INDIVIDUAL,96,0,26,93110,81060,0
8381545,29555,7482,11508.46816,58,BAT2136391,6.360556158,A,C1,MORTGAGE,42727.14909,Verified,n,Credit card refinancing,35.45083051,1,0,8,0,5804,87.61142152,23,f,1737.810397,0.028534077,6.739525907,0.297338326,0,INDIVIDUAL,14,0,52,258096,13667,0
9448034,29058,6575,20631.2457,58,BAT3873588,15.44936857,B,B4,RENT,42698.21065,Source Verified,n,Debt Consolidation,27.84138158,0,0,13,0,1257,87.89729717,4,f,916.8763851,0.119733043,8.554232442,1.118814213,0,INDIVIDUAL,150,0,4005,87162,16759,0
14286381,20108,21864,11190.06346,58,BAT2803411,11.60686951,C,B3,RENT,65223.30804,Source Verified,n,Debt consolidation,11.18731304,1,0,12,0,4173,44.94987341,20,f,10645.18221,0.030958765,4.604569136,0.469089977,0,INDIVIDUAL,147,0,36,90387,4262,0
2756972,9784,12480,8553.589603,59,BAT1184694,7.279841855,D,B1,RENT,45233.84514,Source Verified,n,Credit card refinancing,14.46335939,0,0,15,0,2951,99.37597658,19,f,3280.476627,0.096148179,3.619149779,1.428270271,0,INDIVIDUAL,132,0,1624,40646,11389,0
35049554,4125,7242,22886.16577,59,BAT3193689,13.36028424,D,C2,RENT,43813.71571,Source Verified,n,Debt consolidation,25.10153822,1,0,18,1,2556,35.56542518,20,w,993.9796333,0.057647695,4.1866457,0.888800207,0,INDIVIDUAL,154,0,12734,162669,15919,0
8504402,5231,7877,17983.16199,58,BAT2252229,15.81450985,C,B4,MORTGAGE,40459.35844,Not Verified,n,Credit card refinancing,18.39053033,0,0,10,0,5717,38.61779779,22,f,2664.606826,0.002578978,5.024483753,0.006012338,0,INDIVIDUAL,37,0,53,200563,11273,0
4308430,7567,22772,14309.25151,59,BAT5525466,14.5010606,B,A5,MORTGAGE,39151.76892,Verified,n,Home Improvement,36.08212426,0,0,14,0,2563,31.47324785,13,w,532.1149165,0.039789834,0.783104706,0.300343614,0,INDIVIDUAL,23,0,1645,77652,19542,0
11769174,10095,22907,15427.71271,58,BAT1104812,16.01834425,C,A2,RENT,129267.3465,Verified,n,Debt consolidation,9.950456974,0,0,11,0,1835,25.05106855,19,w,996.2853692,0.092467514,5.446803549,0.201889202,0,INDIVIDUAL,69,0,23,446221,38742,0
30445397,14313,8848,21769.32358,58,BAT1104812,9.174807649,C,B1,RENT,80258.1946,Source Verified,n,Credit card refinancing,34.78516673,0,0,27,0,13987,66.89567021,20,f,1066.044518,0.040101589,4.283744362,0.284561322,0,INDIVIDUAL,8,0,26,64217,87247,1
13140721,18657,21847,11121.05504,59,BAT2803411,20.37733164,D,F3,MORTGAGE,74712.79983,Not Verified,n,Debt consolidation,17.96964382,3,0,9,1,1790,51.49688109,17,w,1082.237096,0.046023453,0.134778999,0.660227917,0,INDIVIDUAL,9,0,32,460701,6357,0
2365346,7288,15683,13366.96787,59,BAT2252229,15.41601161,B,C4,MORTGAGE,57973.99406,Source Verified,n,Credit card refinancing,21.85311133,0,0,14,0,1588,64.19420871,8,w,506.6876216,38.26408925,4.321945156,0.686821527,0,INDIVIDUAL,149,0,27,14084,30459,0
61895773,4828,30217,25511.92158,59,BAT2252229,12.42661208,F,C4,RENT,43008.64442,Source Verified,n,Debt consolidation,25.92251984,0,0,11,0,16702,55.54447287,24,w,574.4238721,0.054236272,5.315631644,1.456007934,0,INDIVIDUAL,71,0,46,37775,46190,0
48789963,11771,14012,33569.63558,59,BAT1184694,15.29202205,F,B1,MORTGAGE,117695.4044,Source Verified,n,Credit card refinancing,32.33348838,0,0,10,0,665,41.2329292,20,w,2232.977969,0.032073158,8.572826747,1.440292709,0,INDIVIDUAL,59,0,33,247841,55405,0
4220318,26210,10020,6865.57037,58,BAT1780517,13.3595864,C,C3,RENT,78438.46205,Not Verified,n,Debt consolidation,20.58833221,0,0,7,0,2826,64.54218052,11,w,1330.165104,0.056174732,4.877763634,0.550497308,0,INDIVIDUAL,55,0,391,18364,28150,0
39637277,2520,26757,13742.61252,59,BAT3726927,6.24264608,C,B2,MORTGAGE,86786.51071,Source Verified,n,Credit card refinancing,17.98532499,0,0,24,0,30,13.15113073,14,f,2727.431403,0.126595057,5.850697876,0.741712201,0,INDIVIDUAL,99,0,24,321424,5092,0
5339160,5545,11999,15129.04343,59,BAT2575549,12.94757392,C,A5,MORTGAGE,175655.9506,Source Verified,n,Debt consolidation,12.62817907,1,0,27,0,6253,67.63337951,23,w,13032.30854,0.033171519,5.472740746,0.767940965,0,INDIVIDUAL,154,0,13,44467,25191,1
8168452,25684,7384,10379.88413,59,BAT2803411,7.224317303,D,A4,MORTGAGE,197638.1927,Source Verified,n,Debt consolidation,15.66316358,2,0,31,0,16203,61.69847588,18,f,3039.163821,0.055049911,4.340907414,0.257012993,0,INDIVIDUAL,153,0,45,102234,21050,0
9754005,28621,12649,9084.562038,59,BAT2252229,7.861253652,A,A4,MORTGAGE,106955.177,Verified,n,Refinance,12.50113083,0,0,13,0,7369,89.83594213,25,w,1599.295607,0.031685745,0.179853786,0.31231581,0,INDIVIDUAL,19,0,42,321559,53861,0
55267871,7073,6545,10868.90947,59,BAT4722912,11.64964693,C,B1,OWN,100307.5566,Source Verified,n,Credit card refinancing,12.18137982,0,0,12,1,12324,32.52155851,9,w,1319.853692,0.063474474,3.269954419,0.286400105,0,INDIVIDUAL,85,0,568,58420,51688,0
10886297,27959,9746,26881.4142,58,BAT1930365,9.183278322,B,C2,MORTGAGE,39830.5739,Not Verified,n,Debt consolidation,13.08857555,0,0,8,0,3502,41.05872552,8,f,290.3913394,0.008735439,4.87074016,0.170407883,0,INDIVIDUAL,28,0,46,671862,29059,0
